text,label,pred_few_shot_2samples_cot_refine
"là ngại yêu hay là do quá khứ tớ đã trải qua một mối tình. nó khiến cho tớ phát cuồng yêu, và tớ cũng được cậu ấy yêu rất nhiều. nhưng thực chất nó cũng không phải yêu êm đềm từ đầu đến cuối, cụ thể là lần đầu tiên tớ tỏ tình cậu ấy và đã tiến đến một mối quan hệ yêu đương. chúng tớ yêu nhau được khoảng gần 3 tháng thì chẳng hiểu sao càng về lâu dài, tớ càng cảm thấykhá chán và không còn nhiệt huyết với mối tình ấy như ban đầu nữa. vì thế nên tớ chọn dừng lại vì tôn trọng bạn thân và tôn trọng chính cậu ấy vì nếu như tớ không còn tình cảm mà vẫn yêu người ta, tớ cảm thấy bạn thân như đang lừa gạt ấy. nhưng câu chuyện cũng chưa có kết thúc tại đây, bởi vì sau học kỳ chia tay, cậu ấy vẫn còn thích tớ. tớ biết điều này làm tớ cảm thấy khá tệ và bứt rứt. bẵng đi một thời gian, tớ lại cảm thấy bạn thân vẫn còn nhớ nhung cậu ta, và đúng thời điểm đó, cậu ấy nhắn tin lại với tớ. và rồi chuyện gì đến cũng phải đến, cậu ấy tỏ tình và chúng tớ quay lại với nhau. lần thứ hai này tớ đã rút ra được rất nhiều kinh nghiệm, tớ yêu cậu ấy và luôn muốn bù đắp cho cậu ấy về những gì mình đã làm. nhưng lần này, cậu ấy lại là người rời đi sau mấy tháng yêu nhau. và thật tệ học kỳ chia tay, tớ vẫn còn tình cảm nhưng chỉ sau đó vài tuần, cậu ta thích một người mới. điều này làm tớ khá buồn, và tổn thương. nhưng dù sao thì tớ cũng đã buông bỏ được và sống một cuộc sống mà không có sự xuất hiện của cậu ấy. đã hơn nửa năm trôi qua, tớ vẫn sống thật ổn, và không cần ai cả. nhưng dạo gần đây lại có một bạn nam khác hay chủ động nhắn tin với mình, và mình thì thấy cậu ấy khá thú vị. chúng mình rất hay nhắn tin với nhau và trò chuyện. nhưng học kỳ nhắn tin bình thường với người khác, cậu ấy kiểu nhắn đúng chính tả, không kéo dài chữ cuối. và cậu ấy nhắn kiểu như thế với mình. câu chuyện nào cũng xem cũng rep, bài viết nào cũng cmt, thả cảm xúc. hơn thế nữa, cậu ta hay chúc tớ ngủ ngon. tớ nghĩ mình không phải không cảm nhận được cậu ấy có gì khang khác, nhưng tớ sợ rằng cậu ấy làm thế để trêu đùa mình, lỡ mà có tiến tới quan hệ yêu đương, tớ sẽ bị giống như mối quan hệ cũ thì sao tớ không dám chắc bạn thân thích người ta, nhưng tớ lại hay nhìn lén cậu ấy, hay nói những điều mà cậu ấy có thế nói tiếp được và cuộc trò chuyện sẽ được kéo dài mãi. nhưng tớ lo lắm, tớ chẳng dám chủ động làm gì như ngày xưa tớ đã biết cách tạo cơ hội với người khác giới nữa. nếu như tớ thích cậu ấy thì tớ sẽ phải làm gì và nếu như cậu ấy tỏ tình, liệu đó có phải cảm xúc thật của cậu ấy liệu tớ nên đón nhận liệu nó có ổn không tớ cảm thấy rối quá, do tớ lười yêu, hay là do tớ sợ câu chuyện sẽ lặp lại như quá khứ, sợ rằng bị trêu đùa thì sao mọi người cho tớ lời khuyên với ạ",0,1
"bạn nghĩ ở độ tuổi nào thì con người ta sẽ trưởng thành vâng chính xác là không 1 độ tuổi nhất định nào cả. bạn chỉ thật sự lớn học kỳ biết sót thương cho chính bạn thân mình. nói chính xác hơn học kỳ bạn nhận ra tình cảm bố mẹ giành cho mình:khuôn mặt cười với đôi mắt cười: tôi ước, ước mình có thể nhận ra điều này sớm hơn...",0,0
"mọi người ơi, làm sao để khen một bạn nữ mà không bị nói là pick me girl vậy kiểu là mọi người nhận xét body của tôi cũng nhìn được, nhưng mà tôi không tập tành kiêng khem gì cả. mồm miệng còn hay dở chứng, chẳng phải chảnh miệng thích của ngon gì đâu mà lúc nào cũng như kiểu bị nghén ấy. tôi khó chịu cực vì nhiều lúc bạn bè rủ đi ăn uống tại cái mỏ dở hơi của tôi mà mọi người mất hứng không vui. nhưng đương nhiên ra ngoài mà nhìn cái body tôi như thế và nhìn cái nết ăn của tôi như thế mọi người đều sẽ nghĩ tôi ăn kiêng, tập tành này kia. nhưng mà đâu có phải :mặt khóc to::mặt khóc to::mặt khóc to: xong rồi đợt này xóm trọ tôi có một bạn nữ, kiểu khoẻ mạnh ga lăng lắm luôn ấy. tôi đi vision, xe to hơn người, bình thường thì dắt cũng khó, tôi toàn phải canh lúc mọi người đều rục rịch đi làm để nhờ mọi người dắt xe hộ. bởi vì cái dốc lên thềm vào nhà xe nó cao, tôi dắt toàn ngã cả người cả xe thôi. mấy nay tôi xuống toàn thấy bạn nữ ý dắt sẵn xe tôi xuống đường, còn quay đầu xe cho tôi nữa. thi thoảng bạn ý còn bê bình nước hộ t. phải nói với một đứa tay yếu người yếu như tôi thì bạn ý đúng là một thần tượng luôn, hâm mộ lắm ấy. nhìn cái thân hình khoẻ mạnh của bạn ý mà mê quá trời. nhưng mà khen thì tôi lại sợ bạn ý nghĩ tôi pick me girl, cũng có vài trường hợp rồi, tôi ngưỡng mộ những bạn mà có da có thịt ấy, các bạn ấy rất ấm luôn, còn khoẻ mạnh nữa còn tôi như con nghiện ấy, hở ra là ốm nhưng mà lúc tôi khen các bạn ấy thì bên ngoài các bạn ấy cảm ơn nhưng sau lưng lại nghĩ tôi nói đểu, pick me girl giờ tôi mê bạn hàng xóm vỡi, có cách nào bày tỏ tấm lòng này không mọi người sợ bạn ấy lại nghĩ tôi pick me girl lắm.",0,1
"mong quản trị viên duyệt bài, em đăng mấy lần mà chưa được quản trị viên duyệt chào mọi người, mình là nữ. tính cách của mình trầm tính ít nói. cuộc đời mình trải qua nhiều thăng trầm, sau mọi nổ lực mình cũng có tấm bằng đại học trong tay với biêt bao nhiêu ước mơ sẽ gòng gánh phụ giúp bame. gia đình khó khăn thời đi học mình cố gắng đi làm thêm phụ ba mẹ đóng học phí. nhưng đời không như mơ, mình bị thất nghiệp rồi mọi người ạ. gửi biết bao nhiêu cái công việc nhưng rồi cũng fail, có thử đi pv vài chỗ nhưng do mình chưa có kn nên rồi cũng không đâu vào đâu. áp lực đồng trang lứa, áp lực từ ba mẹ ,hàng xóm nói ra nói vào. mình vốn là 1 đứa đi xầu đa cảm, mẹ mình chửi mình rất tệ .nhiều lúc mình chỉ muốn biến mất khỏi có này nhưng không đủ can đảm. có ai gặp tình trạng như mình k...",1,1
"mình có 1 cô bạn, chuyện gì cũng kể cho nhau nghe, trò chuyện mỗi ngày, cả 2 đều suy nghĩ rất nhiều, rất hay tiêu cực, nhưng dần dần mình đã tìm thấy những giải pháp cho bạn thân và tự mình suy nghĩ rằng phải đối mặt với những điều ấy, và tâm trạng mình đã tốt hơn, nhưng cô bạn của mình thì không như thế, lúc nào cũng ovtk, lúc nào cũng nói với mình mệt mỏi, không bao giờ được hạnh phúc, không được vui vẻ, nói thật là lúc nào cũng xoay quanh những chuyện ấy và hầu như mỗi ngày đều nói với mình, mặc dù mình luôn ở bên lắng nghe, an ủi nhưng bạn ý lại tiếp tục như thế và còn nghiêm trọng hơn, đặc biệt còn rất dễ bỏ cuộc vì chuyện nhỏ nữa, mình nói mãi không được mình thấy rất bất lực, bạn ấy vẫn tiếp tục nói và có bảo rằng đã anh hưởng đến mình rồi xin lỗi, mình vẫn không muốn mặc bạn nên vẫn tiếp tục nghe, nhưng những lời nói của mình chẳng tác động gì tới bạn ấy và bạn ấy lại tiếp tục nói những điều mệt mỏi với mình, mình phải làm sao đây ạ",0,1
"không có niềm vui và niềm đam mê trong cuộc sống, mất đi động lực và không biết phải tìm kiếm niềm vui ở đâu.",1,1
"mình rất thích được ôm ấy mọi người à vào những ngày mà dường như đống suy nghĩ sắp nuốt chửng lấy mình thì một cái ôm sâu vào lòng thật sự giải quyết được mớ hỗn độn trong đầu tớ. vì vậy mọi người có thể tặng tớ một cái ôm được k, mấy nay mình không ổn nhưng lại chẳng có ai để ôm cả tớ yêu mọi người nhiều lắm",0,1
"nhà tớ có một chú chó chăn cừu tớ đòi nuôi em ấy từ học kỳ tớ học lớp bốn. bé xinh lắm, mặt tròn trịa với đôi mắt tròn nâu luôn dõi theo tớ, làm nũng đòi ăn ngoài cửa mỗi bữa cơm, ngủ với tớ mỗi học kỳ vừa được tắm sạch lại thông mình nghe lời như hiểu được tớ nói, bảo gì em ấy làm đấy phi thường như đã được luyện qua vậy. đã hai lần em ấy gặp tai nạn nhưng đều qua được chắc là vì lúc ấy có gia đình và tớ bên cạnh, sống mãi tới giờ cũng 13 năm. cuối cùng sáng nay tớ nhận được tin em ấy mất, có lẽ là hậu di chứng từ thuốc sau học kỳ mổ khối u vú ở bụng, lại được cái thời tiết vùng núi đã trở lạnh đâm ra bị ốm nên nhờ cô hàng xóm mua thuốc và cho nó ăn. nhà tớ thì bao giờ đã mỗi người một nơi đi làm ăn xa nên không biết được tình hình em ấy ra sao. mới đêm qua tớ mới biết là cô hàng xóm làm rơi chìa khoá sau cửa nên không vào cho nó uống thuốc đc, cứ nghĩ chắc không sao nhưng nào có ngờ bao giờ tớ lại nhận được tin em ấy đã mất. giá như mà tớ có thể trở về với em ấy, giá như tớ có thể đem em ấy theo tự chăm sóc thì tốt biết mấy. có lẽ em ấy cũng biết một năm nay đã không còn ai ở nhà để chơi với em ấy nữa, em ấy nghĩ em ấy đã bị bỏ rơi nên không còn cố gắng chống lại bệnh tật để ở lại với tớ. một năm nay tớ về nhà được một lần với em ấy nào ngờ đấy cũng là lần cuối được thấy em ấy trong tình trạng khoẻ mạnh để đi chơi hôm ấy. tớ cảm thấy mệt mỏi, tủi thân nhiều hỗn loạn quá, khóc cả sáng cũng không còn muốn khóc nữa, chỉ ước được ôm em ấy dù chỉ một lần nữa.",0,1
"tớ bế tắc quá. dù chỉ đang học lớp 10 thôi nhưng tớ đã nghĩ chuyện tương lai sau này sẽ như thế này rồi. tớ không biết mình thích gì, sẽ học ngành gì và liệu tớ có tốt nghiệp nổi không nhìn bạn bè ai cũng có định hướng đi du học, tớ cũng ham lắm. dù gia đình tớ cũng thuộc dạng khá giả nhưng tớ chả biết nếu tớ đi du học thì tớ sẽ du học ở đâu. tớ chẳng thể định hướng nổi luôn. tớ cảm thấy tương lai mình mịt mù, tớ không thể xác định được tương lai tớ ra sao nữa. tớ sợ tớ vấp ngã, thất bại trong học kỳ bạn bè ai cũng thành công hết. tớ sợ bị bỏ lại phía sau vào cùng. tớ cũng nỗ lực hết sức mà sợ chỉ cần sai sót có thể khiến sự cố gắng của tan biến hết. tớ sợ tớ không làm được, tớ sợ tớ vào dụng lắm. tớ không biết mình có tương lai không nữa... tớ phải làm sao đây",1,1
"học kỳ chia tay một mối tình bạn tiếc nhất điều gì tình cảm, thời gian, hay con người",0,0
"không biết có ai là một người nhiều tình cảm, sống nội tâm giống mình không ha mình dễ bị xúc động hoặc dễ bị những thứ nhỏ nhặt tác động tới rồi khóc. như hôm nay chẳng hạn, lớp mình bí mật tổ chức sinh nhật cho thầy, lúc lớp ùa vào hát chúc mừng thầy, tự dưng bên trong mình dâng trào cảm xúc gì ấy :chóng mặt:💫 mà mình muốn khóc ngay lúc đó luôn. chắc là khóc vì hạnh phúc nhỉ..",0,0
"mọi người ơi, mình không biết nên làm thế nào nữa. chuyện là mình có anh ny, nhưng anh thật sự rất tiêu cực. lần nào chúng mình cãi nhau cũng đều do những câu nói của anh. đỉnh điểm là hôm nay, mình hỏi có phải do anh chia tay người yêu cũ nên mới tiêu cực như vậy không, anh trả lời là người tổn thương nó như vậy đó. mình tự hỏi rằng có phải vì anh tổn thương nên mới muốn mình cũng tổn thương trong mối quan hệ này, mình đã buồn rất nhiều nhưng lần nào cũng cố tích cực, nhưng hôm nay mình mệt lắm. mình phải làm sao đây ạ",1,1
"chào mọi người, chuyện là người yêu mình bị trầm cảm nặng ý. có điều trị tại bệnh viện nhưng không khá hơn, vì phải chịu áp lực từ công việc, tổn thương từ bé. người yêu mình hay cọc lắm, hay chửi mình nặng nữa, mình không bao giờ chửi nặng người yêu nhưng đôi học kỳ mình không làm chủ được mà lớn tiếng tuyệt nhiên chưa bao giờ xúc phạm người yêu mình nha. mình chỉ muốn hỏi mình phải làm sao để cuộc trò chuyện giữa mình với người yêu có thể nhẹ nhàng, hạn chế cãi vã. mình muốn biết thế giới nội tâm của họ nghĩ gì, ngoài mặt đôi học kỳ họ cười đùa vui vẻ nhưng lúc cãi nhau mình sợ họ làm đau bạn thân hoặc hơn là tự tử vì người yêu mình quá khứ từng tự tử phải vào viện cấp cứu. mình muốn kéo người yêu ra khỏi đống tiêu cực, nhưng mà mình chưa làm được. à, người yêu mình giỏi lắm, chị ấy viết truyện rất hay nên khá nổi trong 1 cộng đồng nhỏ, nên có 1 số người muốn kéo chị ấy xuống bằng bạo lực mạng. viết truyện là tâm huyết của chị ấy nên mình không biết khuyên như thế nào. đôi lúc mình buồn lắm, thấy mình không giúp gì được cho chị, mình phải làm sao đây cảm ơn mọi người đã dành thời gian đọc bài của mình.",1,1
